Age,Mileage,SocioEcon,RiskAversion,GoodStudent,OtherCar,AntiTheft,SeniorTrain,HomeBase,VehicleYear,MakeModel,DrivingSkill,RuggedAuto,Airbag,Antilock,CarValue,DrivQuality,DrivHist,Cushioning,Theft,Accident,MedCost,OtherCarCost,ThisCarDam,ILiCost,ThisCarCost,PropCost
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,Football,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,Secure,Current,Luxury,SubStandard,EggShell,True,True,FiftyThou,Poor,Many,Poor,False,Moderate,Thousand,Thousand,Moderate,Thousand,HundredThou,HundredThou
Senior,TwentyThou,Prole,Normal,False,False,False,False,City,Current,FamilySedan,SubStandard,EggShell,True,True,TwentyThou,Poor,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,True,False,Suburb,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Adventurous,False,True,False,False,Suburb,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Poor,Many,Good,False,Mild,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,Prole,Adventurous,False,False,False,False,City,Older,SportsCar,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Severe,Million,HundredThou,Severe,TenThou,TenThou,Million
Senior,FiftyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Current,FamilySedan,SubStandard,EggShell,True,False,TwentyThou,Poor,Many,Poor,False,Severe,Million,Thousand,Severe,TenThou,HundredThou,HundredThou
Adult,FiftyThou,Middle,Normal,False,False,False,False,Rural,Current,FamilySedan,SubStandard,Football,True,True,TwentyThou,Poor,Many,Excellent,False,Moderate,Thousand,TenThou,Moderate,Thousand,HundredThou,HundredThou
Adult,FiveThou,Prole,Cautious,False,False,True,False,City,Current,Economy,Expert,Football,True,False,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,Normal,False,False,False,False,City,Current,Economy,SubStandard,EggShell,True,False,TenThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,Normal,False,True,True,False,Suburb,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Cautious,False,True,True,False,Secure,Current,FamilySedan,Normal,Football,True,True,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,Adventurous,False,False,False,False,Suburb,Current,Economy,SubStandard,Football,True,False,TenThou,Poor,Many,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Cautious,False,False,True,False,Secure,Older,FamilySedan,SubStandard,Tank,False,False,FiveThou,Poor,One,Good,False,Mild,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiveThou,UpperMiddle,Adventurous,True,True,True,False,Secure,Older,Luxury,SubStandard,Football,True,False,TwentyThou,Poor,Many,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,False,False,False,Suburb,Older,SportsCar,SubStandard,EggShell,False,False,TwentyThou,Poor,Many,Fair,False,Severe,Thousand,Thousand,Severe,Thousand,HundredThou,HundredThou
Adolescent,Domino,UpperMiddle,Normal,False,True,True,False,Rural,Current,FamilySedan,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Psychopath,False,False,False,False,City,Older,Economy,SubStandard,Football,False,False,FiveThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Current,FamilySedan,Expert,Football,True,False,TwentyThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,Domino,Prole,Normal,False,False,False,False,City,Older,Economy,SubStandard,EggShell,True,False,FiveThou,Poor,Many,Fair,False,Moderate,Thousand,Thousand,Moderate,Thousand,TenThou,TenThou
Adolescent,FiftyThou,Prole,Adventurous,True,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,SubStandard,EggShell,False,False,TenThou,Poor,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,Normal,True,True,False,False,Secure,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,One,Fair,False,Moderate,TenThou,HundredThou,Moderate,Thousand,Thousand,HundredThou
Adolescent,Domino,Middle,Normal,False,True,True,False,Suburb,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Many,Good,False,Severe,Thousand,HundredThou,Severe,Thousand,HundredThou,HundredThou
Adult,TwentyThou,Prole,Adventurous,False,True,False,False,City,Older,FamilySedan,SubStandard,Tank,True,False,TwentyThou,Poor,Many,Excellent,False,Severe,Thousand,TenThou,Severe,Thousand,HundredThou,Million
Adolescent,TwentyThou,Middle,Adventurous,False,False,False,False,Rural,Older,SportsCar,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,True,False,Suburb,Older,SportsCar,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,Middle,Adventurous,True,False,False,False,City,Older,FamilySedan,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Moderate,Thousand,TenThou,Severe,Thousand,TenThou,HundredThou
Adult,FiveThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,Football,False,False,TenThou,Normal,One,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Wealthy,Adventurous,False,True,True,False,Secure,Current,SuperLuxury,Expert,Tank,True,True,Million,Excellent,One,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Normal,Tank,False,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Normal,False,True,True,False,Secure,Older,Luxury,Normal,Football,False,False,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,UpperMiddle,Normal,True,True,True,False,Suburb,Current,FamilySedan,Normal,Tank,True,True,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,False,False,False,City,Older,SportsCar,Normal,EggShell,False,False,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Adventurous,False,True,False,False,Suburb,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,True,False,False,Suburb,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,Suburb,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,SportsCar,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Adventurous,False,True,False,False,City,Older,FamilySedan,Normal,Tank,False,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,Expert,Football,False,False,TenThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Cautious,False,True,True,False,Secure,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Many,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Senior,FiveThou,UpperMiddle,Cautious,False,True,True,True,Secure,Older,Luxury,Normal,Football,True,False,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Normal,False,True,True,False,Secure,Current,Luxury,Normal,EggShell,True,True,FiftyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Normal,False,False,False,False,Rural,Older,SportsCar,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,FamilySedan,Expert,Football,True,True,TenThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,Expert,Football,False,False,TenThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,SportsCar,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,False,True,False,Rural,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Many,Good,False,Moderate,Thousand,HundredThou,Mild,Thousand,Thousand,HundredThou
Adult,TwentyThou,Middle,Normal,False,True,True,False,Secure,Current,FamilySedan,Expert,Football,True,True,TwentyThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Normal,Football,False,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Adventurous,False,False,False,False,City,Current,Luxury,Normal,Tank,True,True,FiftyThou,Poor,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,True,False,Rural,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,TwentyThou,UpperMiddle,Adventurous,True,False,False,False,City,Current,FamilySedan,Normal,EggShell,True,False,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,True,True,False,Suburb,Older,Economy,Normal,Football,False,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,Domino,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,Normal,EggShell,True,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Adventurous,False,True,True,False,Secure,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,Many,Good,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Cautious,False,False,True,False,Secure,Older,FamilySedan,Normal,Tank,False,False,TwentyThou,Normal,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Normal,Tank,True,False,FiveThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,Middle,Adventurous,False,True,False,False,Rural,Older,FamilySedan,Normal,Football,False,False,FiveThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,Normal,False,True,False,False,Secure,Current,FamilySedan,Normal,Football,True,True,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Current,Luxury,SubStandard,Tank,True,True,FiftyThou,Poor,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,False,False,False,Suburb,Older,FamilySedan,SubStandard,Tank,False,False,FiveThou,Poor,One,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Adventurous,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Poor,One,Poor,False,Moderate,HundredThou,HundredThou,Moderate,HundredThou,TenThou,Million
Senior,TwentyThou,Prole,Cautious,False,True,True,True,City,Older,FamilySedan,Normal,Tank,False,False,TenThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Expert,Football,False,False,FiveThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Normal,False,True,True,False,Suburb,Current,FamilySedan,Expert,Football,True,False,TwentyThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,True,False,False,City,Older,FamilySedan,SubStandard,Tank,False,False,FiveThou,Poor,Many,Good,False,Moderate,Thousand,Thousand,Mild,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Normal,False,True,False,False,Rural,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiveThou,Prole,Normal,False,False,False,False,City,Older,FamilySedan,Normal,Tank,True,False,TenThou,Normal,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,Normal,False,False,False,False,Rural,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Psychopath,False,True,False,False,Secure,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Poor,One,Good,False,Moderate,Million,HundredThou,Severe,Thousand,HundredThou,Million
Senior,FiveThou,UpperMiddle,Normal,False,True,True,True,Secure,Current,Luxury,Expert,Football,True,True,FiftyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Middle,Normal,True,True,False,False,Suburb,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Cautious,False,True,True,False,City,Older,SportsCar,Normal,Tank,False,False,FiveThou,Normal,One,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Adventurous,False,False,False,False,City,Older,Economy,SubStandard,EggShell,False,False,TenThou,Poor,Many,Poor,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Prole,Adventurous,False,False,False,False,Suburb,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Poor,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiveThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,FamilySedan,Normal,Football,True,False,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Psychopath,False,False,False,False,Secure,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Normal,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,True,False,Suburb,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Adventurous,False,True,False,False,Secure,Current,FamilySedan,Normal,Tank,True,False,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Cautious,False,True,True,True,Rural,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,Adventurous,False,True,True,False,Suburb,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Excellent,One,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Normal,Football,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
